90	90	90
90	135	90
-77.4293746768185	131.987212495817	90
-70.5287793925188	135	90
-54.7356103172453	135	90
-63.8240764955724	124.992020177638	90
-65.9051574688107	116.565051149009	90
-76.6448168398275	108.262889942753	90
90	108.262889932944	90
90	123.424811152956	90
-80.5234508886445	123.424811167090	90
-71.8564041872236	124.992020208438	90
-84.8089832561400	114.702430237179	90
-75.4521187160153	120.113733144838	90
-59.2627885400944	138.012787504183	90
90	90	70
71.1182787690931	131.641143267910	62.7636865248293
83.9584311349874	133.153144203892	62.7685975912376
88.2509806238877	138.165794264082	61.0881013686044
-76.2025910715671	143.522671376265	61.9830533459686
-78.9590374288560	131.489278553630	65.8101598025318
-76.8889192151396	123.033644429574	68.1349313010998
-83.8877168707801	111.684859287546	69.0155527586587
83.5604693276321	107.126267458015	69.0293515727750
77.2796326251941	121.172898683495	66.4381529970458
85.8817406069957	124.375941880541	65.8743836299907
-86.7953756568523	128.765216506085	65.3650120321155
85.8472116876017	114.886105530919	67.9458694842326
-87.7713740151746	123.077782565095	66.7286816203248
-83.3470020288777	144.627693409032	59.4809402640322
90	90	50
57.2675927903877	122.797751331057	40.1207402085430
67.1252025024967	128.056787017717	37.1769805485052
67.6601999240701	133.882499733893	32.7740501260920
76.2025910715671	143.522671376265	28.0169466540314
82.8846265045741	132.190100309105	38.8692836547583
89.4566355138443	125.260745630305	44.0588368846743
87.9295844322613	112.399213075679	47.4338285732349
78.0239388901817	103.890144039005	48.5359224804213
67.0114095579222	114.958999940300	44.8462873294369
73.1830874289879	120.683629128421	42.5041006258238
77.4578467532252	127.105044611593	40.0130122978860
77.1939429424758	111.898869092141	46.3750794556755
79.4428873533979	121.601439163017	43.0715069742239
69.4228024069351	142.108110681615	25.8990191963899
90	90	30.0000000000000
49.1066053508691	110.704811054635	22.2076542985965
55.5081485848470	118.332112323668	16.1990896697179
53.4326427978094	123.895335531377	10.3710833787972
54.7356103172453	135	-8.99596713278989e-15
66.7456290963545	126.848507634984	13.7746898222104
75.9241362346533	122.672377568772	20.0867295541430
80.0721848633245	110.282731317527	26.0636876550915
74.0506791213984	99.0147500331871	28.7345646276873
60.2487182679467	105.987110773406	25.7276485901674
63.6174842333870	113.230090255434	21.6323494736235
64.6348283345771	120.508194691209	17.2136073452531
70.4761157346886	106.268409889733	26.0452685046062
68.7351049470342	116.042294999555	21.0950391996052
50.5728756325105	131.893545541561	0.421844510372212
90	90	10
45.4385485867423	97.0530221302832	7.10707611044654
48.9971552750961	105.990590732994	-0.853043586506288
45.4867350480445	110.787880610460	-6.71592354379802
42.7089390121425	121.657061185683	-19.1519278881208
55.6751923594823	117.095641421562	-6.89467764483196
65.2151709170146	115.929110440845	-1.56009624507895
73.6802766205668	105.690259427005	5.58015653023599
71.9965349726793	93.1194295820413	9.50571516215732
56.9772152870597	95.4888904742276	8.37179343005893
57.7898804151593	103.354686029495	3.27675892077733
56.2360263689715	110.537080134749	-2.05653063939708
66.2936533771845	98.8307838860905	7.00565610844810
61.4076196424880	107.524144514932	1.56837467614176
40.5250412781876	117.761104055449	-16.9487929414524
90	90	-10
45.4385485867423	82.9469778697168	-7.10707611044654
46.5648151989703	92.4731081504830	-15.8255417970226
42.1201379691830	96.2769024939883	-20.9191175563932
36.9609970592380	106.215941397842	-33.1326310742257
49.5193047463787	104.851566712835	-23.8856473279046
58.3229556577136	106.376210556404	-20.4436669018776
69.4316581127890	99.2998903147121	-13.8472042580053
